state,destination,latitude,longitude,interest,region,type,activities,budget_category,best_season,rating,popularity_score,description
gujarat,Sarita Udyan,23.1667825,72.580464,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.4,69,"Sarita Udyan is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists"
gujarat,Swaminarayan Akshardham,23.2031524,72.6589384,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.6,53,"Swaminarayan Akshardham is a religious destination in gujarat known for temple,spiritual,peace. It is ideal for spiritual seekers"
gujarat,Dandi Kutir,28.6126735,77.2772619,"arts, science & literature attractions",West,city,"exploration,local experience",low,All,4.5,62,"Dandi Kutir is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists"
gujarat,Sabarmati Riverfront,23.2328758,72.6311938,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.6,54,"Sabarmati Riverfront is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists"
gujarat,Manek Chowk,23.0234539,72.5766408,shopping & markets,West,city,"exploration,local experience",low,All,4.4,82,"Manek Chowk is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists"
gujarat,Kankaria Lake,23.0231887,72.5879093,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.5,86,"Kankaria Lake is a wildlife destination in gujarat known for safari,photography,nature. It is ideal for history and cultural lover"
gujarat,Science City,23.0062573,72.6025503,"arts, science & literature attractions",West,city,"exploration,local experience",luxury,All,4.4,75,"Science City is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists"
rajasthan,Birla Mandir,23.0714235,72.5167854,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.6,71,"Birla Mandir is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers"
rajasthan,Shree Khole Ki Hanuman Mandir,26.907524,75.739639,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.8,77,"Shree Khole Ki Hanuman Mandir is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers"
rajasthan,Cental Park,26.9049,75.8087,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.6,92,"Cental Park is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover"
rajasthan,Moti Dungri Ganesh Ji Temple,26.8947,75.8167,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.8,52,"Moti Dungri Ganesh Ji Temple is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers"
rajasthan,Jantar Mantar,26.8946582,75.8167154,"arts, science & literature attractions",West,city,"exploration,local experience",low,All,4.5,51,"Jantar Mantar is a city destination in rajasthan known for exploration,local experience. It is ideal for explorers and tourists"
rajasthan,Amber Palace,28.6270547,77.2166267,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.6,80,"Amber Palace is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Hawa Mahal,26.9854865,75.8513454,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.4,93,"Hawa Mahal is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Lake Pichola,26.9240458,75.8267144,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.7,62,"Lake Pichola is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover"
rajasthan,Jagdish Temple,24.572,73.679,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.7,78,"Jagdish Temple is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers"
rajasthan,Ambrai Ghat,24.5796536,73.6836153,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.7,54,"Ambrai Ghat is a city destination in rajasthan known for exploration,local experience. It is ideal for explorers and tourists"
rajasthan,Saheliyon ki Bari,24.5775547,73.6799021,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",medium,winter,4.4,87,"Saheliyon ki Bari is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover"
rajasthan,Sajjangarh Monsoon Palace,24.6030064,73.6854901,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.4,57,"Sajjangarh Monsoon Palace is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Bagore ki Haveli,24.5931853,73.6396056,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,81,"Bagore ki Haveli is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Karni Mata Temple,24.5800483,73.6822576,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.0,59,"Karni Mata Temple is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers"
rajasthan,City Palace,27.7909349,73.3408256,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",high,winter,4.4,65,"City Palace is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Patwa Haweli,26.9164,70.9143,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.3,86,"Patwa Haweli is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Longewala War memorial,26.911661,70.922928,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.8,91,"Longewala War memorial is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Gadisar Lake,27.5229395,70.1564799,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",low,winter,4.4,84,"Gadisar Lake is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover"
rajasthan,Jaisalmer Fort,26.9085788,70.9231001,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.4,53,"Jaisalmer Fort is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Trinetra Ganesh Temple,26.9124555,70.9126093,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.7,72,"Trinetra Ganesh Temple is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers"
rajasthan,Ranthambore Fort,26.0174913,76.4532362,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,65,"Ranthambore Fort is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Ranthambore National Park,26.0207552,76.4549695,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",luxury,winter,4.6,81,"Ranthambore National Park is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover"
rajasthan,Adhai Din ka Jhopra,25.9775867,76.5532869,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.4,58,"Adhai Din ka Jhopra is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Anasagar Lake,26.455216,74.6251458,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",low,winter,4.5,60,"Anasagar Lake is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover"
rajasthan,Khwaja Gharib Nawaz Dargah ,26.4745925,74.6195474,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.6,91,"Khwaja Gharib Nawaz Dargah  is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers"
rajasthan,Jaswant Thada,21.0105397,75.5520299,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.4,77,"Jaswant Thada is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Umaid Bhawan Palace,26.3040998,73.0253613,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.5,56,"Umaid Bhawan Palace is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Mehrangarh Fort,26.2810298,73.0473022,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.6,71,"Mehrangarh Fort is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Nakki Lake,26.2978267,73.0180132,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",low,winter,4.4,53,"Nakki Lake is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover"
rajasthan,Sunset Point,24.5945112,72.7062297,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",low,winter,0.4,68,"Sunset Point is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover"
rajasthan,Dilwara Temples,24.6094,72.723,"religious & spiritual pilgrimages, cultural & heritage sites",West,religious,"temple,spiritual,peace",low,all,4.6,72,"Dilwara Temples is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers"
rajasthan,Nahargarh Fort,24.609382,72.7229797,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.6,78,"Nahargarh Fort is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Jaigarh Fort,26.9401659,75.8170373,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,98,"Jaigarh Fort is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers"
rajasthan,Lake Pichola,26.9816052,75.8447917,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",low,winter,4.6,90,"Lake Pichola is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover"
