state,destination,latitude,longitude,interest,region,type,activities,budget_category,best_season,rating,popularity_score,description,score,city
gujarat,Vande Mataram Memorial,23.2457731,69.6581727,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.6,50.0,"Vande Mataram Memorial is a heritage destination in gujarat known for culture,forts,shopping,history. It is ideal for history and culture lovers",1.92,Bhuj
gujarat,White Desert,23.2187507,69.73645,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.6,97.0,"White Desert is a wildlife destination in gujarat known for safari,photography,nature. It is ideal for history and cultural lover",2.86,Bhuj
gujarat,Sayaji Baug Zoo,22.3115,73.19,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.4,95.0,"Sayaji Baug Zoo is a wildlife destination in gujarat known for safari,photography,nature. It is ideal for history and cultural lover",2.78,Vadodara
gujarat,Inorbit Mall Vadodara,22.3114569,73.191386,shopping & markets,West,city,"exploration,local experience",low,All,4.5,93.0,"Inorbit Mall Vadodara is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists",2.76,Vadodara
gujarat,Baroda Museum &Gallery,22.3223271,73.1655842,"arts, science & literature attractions",West,city,"exploration,local experience",low,All,4.5,60.0,"Baroda Museum &Gallery is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists",2.1,Vadodara
gujarat,BAPS Shri Swaminarayan Mandir,22.3117697,73.1887449,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.5,73.0,"BAPS Shri Swaminarayan Mandir is a religious destination in gujarat known for temple,spiritual,peace. It is ideal for spiritual seekers",2.36,Vadodara
gujarat,Mandvi Gate,22.3001,73.2106,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.4,62.0,"Mandvi Gate is a heritage destination in gujarat known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.12,Vadodara
gujarat,Laxmi Vilas Palace,22.300138,73.2106478,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",high,winter,4.4,74.0,"Laxmi Vilas Palace is a heritage destination in gujarat known for culture,forts,shopping,history. It is ideal for history and culture lovers",4.359999999999999,Vadodara
gujarat,Somnath Beach,22.2935993,73.1919074,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.5,86.0,"Somnath Beach is a religious destination in gujarat known for temple,spiritual,peace. It is ideal for spiritual seekers",2.62,Vadodara
gujarat,Somnath Temple,20.8841837,70.405855,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.8,89.0,"Somnath Temple is a religious destination in gujarat known for temple,spiritual,peace. It is ideal for spiritual seekers",2.74,Veraval
gujarat,Adalaj Stepwell,20.8879899,70.4012569,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,85.0,"Adalaj Stepwell is a heritage destination in gujarat known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.6,Veraval
gujarat,Sarita Udyan,23.1667825,72.580464,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.4,69.0,"Sarita Udyan is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists",2.26,Adalaj
gujarat,Swaminarayan Akshardham,23.2031524,72.6589384,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.6,53.0,"Swaminarayan Akshardham is a religious destination in gujarat known for temple,spiritual,peace. It is ideal for spiritual seekers",1.98,Gandhinagar
gujarat,Dandi Kutir,28.6126735,77.2772619,"arts, science & literature attractions",West,city,"exploration,local experience",low,All,4.5,62.0,"Dandi Kutir is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists",2.14,Delhi
gujarat,Sabarmati Riverfront,23.2328758,72.6311938,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.6,54.0,"Sabarmati Riverfront is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists",2.0,Gandhinagar
gujarat,Manek Chowk,23.0234539,72.5766408,shopping & markets,West,city,"exploration,local experience",low,All,4.4,82.0,"Manek Chowk is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists",2.5200000000000005,Ahmedabad
gujarat,Kankaria Lake,23.0231887,72.5879093,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.5,86.0,"Kankaria Lake is a wildlife destination in gujarat known for safari,photography,nature. It is ideal for history and cultural lover",2.62,Ahmedabad
gujarat,Science City,23.0062573,72.6025503,"arts, science & literature attractions",West,city,"exploration,local experience",luxury,All,4.4,75.0,"Science City is a city destination in gujarat known for exploration,local experience. It is ideal for explorers and tourists",2.38,Ahmedabad
rajasthan,Birla Mandir,23.0714235,72.5167854,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.6,71.0,"Birla Mandir is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers",2.34,Ahmedabad
rajasthan,Shree Khole Ki Hanuman Mandir,26.907524,75.739639,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.8,77.0,"Shree Khole Ki Hanuman Mandir is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers",2.5,Jaipur
rajasthan,Cental Park,26.9049,75.8087,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.6,92.0,"Cental Park is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover",2.76,Jaipur
rajasthan,Moti Dungri Ganesh Ji Temple,26.8947,75.8167,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.8,52.0,"Moti Dungri Ganesh Ji Temple is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers",2.0,Jaipur
rajasthan,Jantar Mantar,26.8946582,75.8167154,"arts, science & literature attractions",West,city,"exploration,local experience",low,All,4.5,51.0,"Jantar Mantar is a city destination in rajasthan known for exploration,local experience. It is ideal for explorers and tourists",1.92,Jaipur
rajasthan,Amber Palace,28.6270547,77.2166267,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.6,80.0,"Amber Palace is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.52,Delhi
rajasthan,Hawa Mahal,26.9854865,75.8513454,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.4,93.0,"Hawa Mahal is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.74,Jaipur
rajasthan,Lake Pichola,26.9240458,75.8267144,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.7,62.0,"Lake Pichola is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover",2.18,Jaipur
rajasthan,Jagdish Temple,24.572,73.679,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.7,78.0,"Jagdish Temple is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers",2.5,Udaipur
rajasthan,Ambrai Ghat,24.5796536,73.6836153,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.7,54.0,"Ambrai Ghat is a city destination in rajasthan known for exploration,local experience. It is ideal for explorers and tourists",2.02,Udaipur
rajasthan,Saheliyon ki Bari,24.5775547,73.6799021,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",medium,winter,4.4,87.0,"Saheliyon ki Bari is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover",2.62,Udaipur
rajasthan,Sajjangarh Monsoon Palace,24.6030064,73.6854901,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.4,57.0,"Sajjangarh Monsoon Palace is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.0200000000000005,Udaipur
rajasthan,Bagore ki Haveli,24.5931853,73.6396056,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,81.0,"Bagore ki Haveli is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.52,Galera
rajasthan,Karni Mata Temple,24.5800483,73.6822576,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.0,59.0,"Karni Mata Temple is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers",1.98,Udaipur
rajasthan,City Palace,27.7909349,73.3408256,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",high,winter,4.4,65.0,"City Palace is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",4.18,Deshnoke
rajasthan,Patwa Haweli,26.9164,70.9143,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.3,86.0,"Patwa Haweli is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.58,Jaisalmer
rajasthan,Longewala War memorial,26.911661,70.922928,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.8,91.0,"Longewala War memorial is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.78,Jaisalmer
rajasthan,Gadisar Lake,27.5229395,70.1564799,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",low,winter,4.4,84.0,"Gadisar Lake is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover",2.56,Jaisalmer
rajasthan,Jaisalmer Fort,26.9085788,70.9231001,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.4,53.0,"Jaisalmer Fort is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",1.94,Jaisalmer
rajasthan,Trinetra Ganesh Temple,26.9124555,70.9126093,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.7,72.0,"Trinetra Ganesh Temple is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers",2.38,Jaisalmer
rajasthan,Ranthambore Fort,26.0174913,76.4532362,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,65.0,"Ranthambore Fort is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.2,Sawai Madhopur
rajasthan,Ranthambore National Park,26.0207552,76.4549695,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",luxury,winter,4.6,81.0,"Ranthambore National Park is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover",2.54,Sawai Madhopur
rajasthan,Adhai Din ka Jhopra,25.9775867,76.5532869,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.4,58.0,"Adhai Din ka Jhopra is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.04,Mei Khurd
rajasthan,Anasagar Lake,26.455216,74.6251458,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",low,winter,4.5,60.0,"Anasagar Lake is a wildlife destination in rajasthan known for safari,photography,nature. It is ideal for history and cultural lover",2.1,Ajmer
rajasthan,Khwaja Gharib Nawaz Dargah ,26.4745925,74.6195474,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.6,91.0,"Khwaja Gharib Nawaz Dargah  is a religious destination in rajasthan known for temple,spiritual,peace. It is ideal for spiritual seekers",2.74,Ajmer
rajasthan,Jaswant Thada,21.0105397,75.5520299,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.4,77.0,"Jaswant Thada is a heritage destination in rajasthan known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.42,Jalgaon
